"BaseIdentifier","Action","FolderName","KeptFolder","Status","Error"
"a8b_Jocky_Wilsons_Darts","WOULD DELETE","a8b_Jocky_Wilsons_Darts_Compedium_1991_Zeppelin_Games_GB_k_file","a8b_Jocky_Wilsons_Darts_Challenge_1988_Zeppelin_Games_GB_cr_Lord_of_Darkness_k_file","Dry Run",""
"a8b_International_Karate_1986","WOULD DELETE","a8b_International_Karate_1986_System_3_Software_GB_PAL","a8b_International_Karate_1986_System_3_Software_GB","Dry Run",""
"a8b_International_Karate_1986","WOULD DELETE","a8b_International_Karate_1986_System_3_Software_GB_PAL_h_Homesoft","a8b_International_Karate_1986_System_3_Software_GB","Dry Run",""
"a8b_Pro_Mountain_Bike","WOULD DELETE","a8b_Pro_Mountain_Bike_Simulator_1989_Alternative_Software_GB_k_file","a8b_Pro_Mountain_Bike_Simulator_1989_Alternative_Software_GB_h_Steve_Zipp_k_file","Dry Run",""
"a8b_Ninja_Commando_1989","WOULD DELETE","a8b_Ninja_Commando_1989_Zeppelin_Games_GB_k_file","a8b_Ninja_Commando_1989_Zeppelin_Games_GB_a","Dry Run",""
"a8b_Ninja_Commando_1989","WOULD DELETE","a8b_Ninja_Commando_1989_Zeppelin_Games_GB_t_2_Lord_of_Darkness","a8b_Ninja_Commando_1989_Zeppelin_Games_GB_a","Dry Run",""
"a8b_Ninja_Commando_1989","WOULD DELETE","a8b_Ninja_Commando_1989_Zeppelin_Games_GB_t_k_file","a8b_Ninja_Commando_1989_Zeppelin_Games_GB_a","Dry Run",""
"a8b_Ninja_Commando_1989","WOULD DELETE","a8b_Ninja_Commando_1989_Zeppelin_Games_GB_t_KGBboys_k_file","a8b_Ninja_Commando_1989_Zeppelin_Games_GB_a","Dry Run",""
"a8b_Shamus_Case_II","WOULD DELETE","a8b_Shamus_Case_II_1983_Synapse_Software_US_a_k_file","a8b_Shamus_Case_II_1983_Synapse_Software_US_a","Dry Run",""
"a8b_Shamus_Case_II","WOULD DELETE","a8b_Shamus_Case_II_1983_Synapse_Software_US_h","a8b_Shamus_Case_II_1983_Synapse_Software_US_a","Dry Run",""
"a8b_Shamus_Case_II","WOULD DELETE","a8b_Shamus_Case_II_1983_Synapse_Software_US_k_file","a8b_Shamus_Case_II_1983_Synapse_Software_US_a","Dry Run",""
"a8b_Shamus_Case_II","WOULD DELETE","a8b_Shamus_Case_II_1983_Synapse_Software_US_t","a8b_Shamus_Case_II_1983_Synapse_Software_US_a","Dry Run",""
"a8b_Dropzone_1984_U.S.","WOULD DELETE","a8b_Dropzone_1984_U.S._Gold_GB_h_Floppysoft_Associates_a_k_file","a8b_Dropzone_1984_U.S._Gold_GB","Dry Run",""
"a8b_Dropzone_1984_U.S.","WOULD DELETE","a8b_Dropzone_1984_U.S._Gold_GB_h_Floppysoft_Associates_k_file","a8b_Dropzone_1984_U.S._Gold_GB","Dry Run",""
"a8b_Dropzone_1984_U.S.","WOULD DELETE","a8b_Dropzone_1984_U.S._Gold_GB_k_file","a8b_Dropzone_1984_U.S._Gold_GB","Dry Run",""
"a8b_Wayout_1982_Sirius","WOULD DELETE","a8b_Wayout_1982_Sirius_Software_US_a","a8b_Wayout_1982_Sirius_Software_US","Dry Run",""
"a8b_Combat_Leader_1983","WOULD DELETE","a8b_Combat_Leader_1983_SSI_US_k_file","a8b_Combat_Leader_1983_SSI_US","Dry Run",""
"a8b_Quasimodo_1985_SynSoft","WOULD DELETE","a8b_Quasimodo_1985_SynSoft_GB_cr_Rob.C","a8b_Quasimodo_1985_SynSoft_GB_a_k_file","Dry Run",""
"a8b_Quasimodo_1985_SynSoft","WOULD DELETE","a8b_Quasimodo_1985_SynSoft_GB_k_file","a8b_Quasimodo_1985_SynSoft_GB_a_k_file","Dry Run",""
"a8b_Richard_Pettys_Talladega","WOULD DELETE","a8b_Richard_Pettys_Talladega_1984_Cosmi_US_k_file","a8b_Richard_Pettys_Talladega_1984_Cosmi_US_a_k_file","Dry Run",""
"a8b_Ms._Pac_Man","WOULD DELETE","a8b_Ms._Pac_Man_1983_Atari_US_a_k_file","a8b_Ms._Pac_Man_1983_Atari_US","Dry Run",""
"a8b_Ms._Pac_Man","WOULD DELETE","a8b_Ms._Pac_Man_1983_Atari_US_k_file","a8b_Ms._Pac_Man_1983_Atari_US","Dry Run",""
"a8b_Ms._Pac_Man","WOULD DELETE","a8b_Ms._Pac_Man_1983_Atari_US_t","a8b_Ms._Pac_Man_1983_Atari_US","Dry Run",""
"a8b_Blue_Max_2001","WOULD DELETE","a8b_Blue_Max_2001_1984_Synapse_Software_US_h_Yogi_Bruce_k_file","a8b_Blue_Max_2001_1984_Synapse_Software_US_h_Yogi_Bruce_a_k_file","Dry Run",""
"a8b_Blue_Max_2001","WOULD DELETE","a8b_Blue_Max_2001_1985_Synapse_Software_US_h","a8b_Blue_Max_2001_1984_Synapse_Software_US_h_Yogi_Bruce_a_k_file","Dry Run",""
"a8b_Blue_Max_2001","WOULD DELETE","a8b_Blue_Max_2001_1985_Synapse_Software_US_h_k_file","a8b_Blue_Max_2001_1984_Synapse_Software_US_h_Yogi_Bruce_a_k_file","Dry Run",""
"a8b_Time_Runner_1982","WOULD DELETE","a8b_Time_Runner_1982_Funsoft_US_k_file","a8b_Time_Runner_1982_Funsoft_US","Dry Run",""
"a8b_Turmoil_1982_Sirius","WOULD DELETE","a8b_Turmoil_1982_Sirius_Software_US_k_file","a8b_Turmoil_1982_Sirius_Software_US_a_k_file","Dry Run",""
"a8b_Turmoil_1982_Sirius","WOULD DELETE","a8b_Turmoil_1982_Sirius_Software_US_t","a8b_Turmoil_1982_Sirius_Software_US_a_k_file","Dry Run",""
"a8b_Arena_3000_1982","WOULD DELETE","a8b_Arena_3000_1982_Med_Systems_US_k_file","a8b_Arena_3000_1982_Med_Systems_US_a_k_file","Dry Run",""
"a8b_Rescue_on_Fractalus","WOULD DELETE","a8b_Rescue_on_Fractalus_1985_Epyx_US_t_4","a8b_Rescue_on_Fractalus_1985_Epyx_US","Dry Run",""
"a8b_Tapper_1985_U.S.","WOULD DELETE","a8b_Tapper_1985_U.S._Gold_GB_cr_Phlegm_Hacker_a2_k_file","a8b_Tapper_1985_U.S._Gold_GB_cr_Phlegm_Hacker_a_k_file","Dry Run",""
"a8b_Tapper_1985_U.S.","WOULD DELETE","a8b_Tapper_1985_U.S._Gold_GB_cr_Phlegm_Hacker_k_file","a8b_Tapper_1985_U.S._Gold_GB_cr_Phlegm_Hacker_a_k_file","Dry Run",""
"a8b_Adventure_No._04","WOULD DELETE","a8b_Adventure_No._04_Voodoo_Castle_v3.9_119_1981_Adventure_International_US_a","a8b_Adventure_No._04_Voodoo_Castle_v3.9_119_1981_Adventure_International_US","Dry Run",""
"a8b_Adventure_No._04","WOULD DELETE","a8b_Adventure_No._04_Voodoo_Castle_v3.9_119_1981_Adventure_International_US_k_file.a","a8b_Adventure_No._04_Voodoo_Castle_v3.9_119_1981_Adventure_International_US","Dry Run",""
"a8b_H.E.R.O._1984_Activision","WOULD DELETE","a8b_H.E.R.O._1984_Activision_US_a_k_file","a8b_H.E.R.O._1984_Activision_US","Dry Run",""
"a8b_H.E.R.O._1984_Activision","WOULD DELETE","a8b_H.E.R.O._1984_Activision_US_k_file","a8b_H.E.R.O._1984_Activision_US","Dry Run",""
"a8b_H.E.R.O._1984_Activision","WOULD DELETE","a8b_H.E.R.O._1984_Activision_US_t","a8b_H.E.R.O._1984_Activision_US","Dry Run",""
"a8b_Mordons_Quest_1985","WOULD DELETE","a8b_Mordons_Quest_1985_Melbourne_House_GB_no_loading_screen","a8b_Mordons_Quest_1985_Melbourne_House_GB","Dry Run",""
"a8b_Leader_Board_1986","WOULD DELETE","a8b_Leader_Board_1986_Access_Software_US_a_k_file","a8b_Leader_Board_1986_Access_Software_US","Dry Run",""
"a8b_Leader_Board_1986","WOULD DELETE","a8b_Leader_Board_1986_Access_Software_US_cr_Gandalf_Software","a8b_Leader_Board_1986_Access_Software_US","Dry Run",""
"a8b_Leader_Board_1986","WOULD DELETE","a8b_Leader_Board_1986_Access_Software_US_cr_N.A.P.O","a8b_Leader_Board_1986_Access_Software_US","Dry Run",""
"a8b_Leader_Board_1986","WOULD DELETE","a8b_Leader_Board_1986_Access_Software_US_cr_N.A.P.O._a","a8b_Leader_Board_1986_Access_Software_US","Dry Run",""
"a8b_Leader_Board_1986","WOULD DELETE","a8b_Leader_Board_1986_Access_Software_US_k_file","a8b_Leader_Board_1986_Access_Software_US","Dry Run",""
"a8b_Hover_Bovver_1984","WOULD DELETE","a8b_Hover_Bovver_1984_Llamasoft_GB_k_file","a8b_Hover_Bovver_1984_Llamasoft_GB_cr_J.R.P.A._k_file","Dry Run",""
"a8b_Spys_Demise_198x","WOULD DELETE","a8b_Spys_Demise_198x_Penguin_Software_US_text_title_k_file","a8b_Spys_Demise_198x_Penguin_Software_US_t_Wizard_text_title","Dry Run",""
"a8b_River_Raid_1983","WOULD DELETE","a8b_River_Raid_1983_Activision_US_a2_k_file","a8b_River_Raid_1983_Activision_US_a_k_file","Dry Run",""
"a8b_River_Raid_1983","WOULD DELETE","a8b_River_Raid_1983_Activision_US_a3_k_file","a8b_River_Raid_1983_Activision_US_a_k_file","Dry Run",""
"a8b_River_Raid_1983","WOULD DELETE","a8b_River_Raid_1983_Activision_US_cr_Piratesoft","a8b_River_Raid_1983_Activision_US_a_k_file","Dry Run",""
"a8b_River_Raid_1983","WOULD DELETE","a8b_River_Raid_1983_Activision_US_cr_Piratesoft_h_k_file","a8b_River_Raid_1983_Activision_US_a_k_file","Dry Run",""
"a8b_River_Raid_1983","WOULD DELETE","a8b_River_Raid_1983_Activision_US_cr_Piratesoft_k_file","a8b_River_Raid_1983_Activision_US_a_k_file","Dry Run",""
"a8b_River_Raid_1983","WOULD DELETE","a8b_River_Raid_1983_Activision_US_k_file","a8b_River_Raid_1983_Activision_US_a_k_file","Dry Run",""
"a8b_River_Raid_1983","WOULD DELETE","a8b_River_Raid_1983_Activision_US_t_3_AHT_k_file","a8b_River_Raid_1983_Activision_US_a_k_file","Dry Run",""
"a8b_Silicon_Warrior_1983","WOULD DELETE","a8b_Silicon_Warrior_1983_Epyx_US_noATR_k_file","a8b_Silicon_Warrior_1983_Epyx_US","Dry Run",""
"a8b_Questprobe_2_Spider","WOULD DELETE","a8b_Questprobe_2_Spider_Man_v3.9_111_1985_Adventure_International_US","a8b_Questprobe_2_Spider_Man_1984_Adventure_International","Dry Run",""
"a8b_Questprobe_2_Spider","WOULD DELETE","a8b_Questprobe_2_Spider_Man_v3.9_111_1985_Adventure_International_US_a_k_file","a8b_Questprobe_2_Spider_Man_1984_Adventure_International","Dry Run",""
"a8b_Questprobe_2_Spider","WOULD DELETE","a8b_Questprobe_2_Spider_Man_v3.9_111_1985_Adventure_International_US_k_file","a8b_Questprobe_2_Spider_Man_1984_Adventure_International","Dry Run",""
"a8b_Ghostbusters_1984_Activision","WOULD DELETE","a8b_Ghostbusters_1984_Activision_US_a_k_file","a8b_Ghostbusters_1984_Activision_US_a","Dry Run",""
"a8b_Ghostbusters_1984_Activision","WOULD DELETE","a8b_Ghostbusters_1984_Activision_US_cr_MBsoft_HH","a8b_Ghostbusters_1984_Activision_US_a","Dry Run",""
"a8b_Ghostbusters_1984_Activision","WOULD DELETE","a8b_Ghostbusters_1984_Activision_US_h_Spiders","a8b_Ghostbusters_1984_Activision_US_a","Dry Run",""
"a8b_Ghostbusters_1984_Activision","WOULD DELETE","a8b_Ghostbusters_1984_Activision_US_k_file","a8b_Ghostbusters_1984_Activision_US_a","Dry Run",""
"a8b_Zombies_1983_Bram","WOULD DELETE","a8b_Zombies_1983_Bram_US_k_file","a8b_Zombies_1983_Bram_US_cr_AB_Software_k_file","Dry Run",""
"a8b_Ruff_and_Reddy","WOULD DELETE","a8b_Ruff_and_Reddy_1990_Hi_Tec_Software_GB_cr_Seban_t_1_Seban_k_file","a8b_Ruff_and_Reddy_1990_Hi_Tec_Software_GB_cr_KSL_k_file","Dry Run",""
"a8b_Boulder_Dash_II","WOULD DELETE","a8b_Boulder_Dash_II_1985_First_Star_Software_US_cr_N.A.P.O._t","a8b_Boulder_Dash_II_1985_First_Star_Software_US","Dry Run",""
"a8b_Boulder_Dash_II","WOULD DELETE","a8b_Boulder_Dash_II_1985_First_Star_Software_US_cr_N.A.P.O._t_a_k_file","a8b_Boulder_Dash_II_1985_First_Star_Software_US","Dry Run",""
"a8b_Boulder_Dash_II","WOULD DELETE","a8b_Boulder_Dash_II_1985_First_Star_Software_US_cr_N.A.P.O._t_a2_k_file","a8b_Boulder_Dash_II_1985_First_Star_Software_US","Dry Run",""
"a8b_Boulder_Dash_II","WOULD DELETE","a8b_Boulder_Dash_II_1985_First_Star_Software_US_cr_N.A.P.O._t_k_file","a8b_Boulder_Dash_II_1985_First_Star_Software_US","Dry Run",""
"a8b_Boulder_Dash_II","WOULD DELETE","a8b_Boulder_Dash_II_1985_First_Star_Software_US_cr_Rob.C_probably_b","a8b_Boulder_Dash_II_1985_First_Star_Software_US","Dry Run",""
"a8b_Boulder_Dash_II","WOULD DELETE","a8b_Boulder_Dash_II_1985_First_Star_Software_US_cr_U.S.A","a8b_Boulder_Dash_II_1985_First_Star_Software_US","Dry Run",""
"a8b_Boulder_Dash_II","WOULD DELETE","a8b_Boulder_Dash_II_1985_First_Star_Software_US_k_file","a8b_Boulder_Dash_II_1985_First_Star_Software_US","Dry Run",""
"a8b_Adventure_No._02","WOULD DELETE","a8b_Adventure_No._02_Pirate_Adventure_v3.9_408_1981_Adventure_International_US_a","a8b_Adventure_No._02_Pirate_Adventure_v3.9_408_1981_Adventure_International_US","Dry Run",""
"a8b_Adventure_No._02","WOULD DELETE","a8b_Adventure_No._02_Pirate_Adventure_v3.9_408_1981_Adventure_International_US_k_fil","a8b_Adventure_No._02_Pirate_Adventure_v3.9_408_1981_Adventure_International_US","Dry Run",""
"a8b_Adventure_No._02","WOULD DELETE","a8b_Adventure_No._02_Pirate_Adventure_v3.9_408_1981_Adventure_International_US_tr_cs","a8b_Adventure_No._02_Pirate_Adventure_v3.9_408_1981_Adventure_International_US","Dry Run",""
"a8b_Cest_la_Vie","WOULD DELETE","a8b_Cest_la_Vie_1983_Adventure_International_US_a_k_file","a8b_Cest_la_Vie_1983_Adventure_International_US","Dry Run",""
"a8b_Cest_la_Vie","WOULD DELETE","a8b_Cest_la_Vie_1983_Adventure_International_US_k_file","a8b_Cest_la_Vie_1983_Adventure_International_US","Dry Run",""
"a8b_Matchboxes_1983_Broderbund","WOULD DELETE","a8b_Matchboxes_1983_Broderbund_US_a_k_file","a8b_Matchboxes_1983_Broderbund_US","Dry Run",""
"a8b_Matchboxes_1983_Broderbund","WOULD DELETE","a8b_Matchboxes_1983_Broderbund_US_a2_k_file","a8b_Matchboxes_1983_Broderbund_US","Dry Run",""
"a8b_Matchboxes_1983_Broderbund","WOULD DELETE","a8b_Matchboxes_1983_Broderbund_US_k_file","a8b_Matchboxes_1983_Broderbund_US","Dry Run",""
"a8b_Zeppelin_1983_Synapse","WOULD DELETE","a8b_Zeppelin_1983_Synapse_Software_US_a_k_file","a8b_Zeppelin_1983_Synapse_Software_US_a","Dry Run",""
"a8b_Zeppelin_1983_Synapse","WOULD DELETE","a8b_Zeppelin_1983_Synapse_Software_US_cr_Jolly_Roger_t_Ace_Jon_C._k_file","a8b_Zeppelin_1983_Synapse_Software_US_a","Dry Run",""
"a8b_Zeppelin_1983_Synapse","WOULD DELETE","a8b_Zeppelin_1983_Synapse_Software_US_k_file","a8b_Zeppelin_1983_Synapse_Software_US_a","Dry Run",""
"a8b_Choplifter_1982_Broderbund","WOULD DELETE","a8b_Choplifter_1982_Broderbund_US_a_k_file","a8b_Choplifter_1982_Broderbund_US","Dry Run",""
"a8b_Choplifter_1982_Broderbund","WOULD DELETE","a8b_Choplifter_1982_Broderbund_US_a2_k_file","a8b_Choplifter_1982_Broderbund_US","Dry Run",""
"a8b_Choplifter_1982_Broderbund","WOULD DELETE","a8b_Choplifter_1982_Broderbund_US_color_version","a8b_Choplifter_1982_Broderbund_US","Dry Run",""
"a8b_Choplifter_1982_Broderbund","WOULD DELETE","a8b_Choplifter_1982_Broderbund_US_k_file","a8b_Choplifter_1982_Broderbund_US","Dry Run",""
"a8b_Choplifter_1982_Broderbund","WOULD DELETE","a8b_Choplifter_1982_Broderbund_US_m_color_k_file","a8b_Choplifter_1982_Broderbund_US","Dry Run",""
"a8b_Juno_First_1983","WOULD DELETE","a8b_Juno_First_1983_Datasoft_US_a2_k_file","a8b_Juno_First_1983_Datasoft_US_a_k_file","Dry Run",""
"a8b_Juno_First_1983","WOULD DELETE","a8b_Juno_First_1983_Datasoft_US_k_file","a8b_Juno_First_1983_Datasoft_US_a_k_file","Dry Run",""
"a8b_Juno_First_1983","WOULD DELETE","a8b_Juno_First_1983_Datasoft_US_t_Wizard","a8b_Juno_First_1983_Datasoft_US_a_k_file","Dry Run",""
"a8b_Rampage_1987_Activision","WOULD DELETE","a8b_Rampage_1987_Activision_GB_k_file","a8b_Rampage_1987_Activision_GB_a_k_file","Dry Run",""
"a8b_Rampage_1987_Activision","WOULD DELETE","a8b_Rampage_1987_Activision_GB_title","a8b_Rampage_1987_Activision_GB_a_k_file","Dry Run",""
"a8b_Starfire_1983_Epyx","WOULD DELETE","a8b_Starfire_1983_Epyx_US_k_file","a8b_Starfire_1983_Epyx_US_a_k_file","Dry Run",""
"a8b_Black_Lamp_1989","WOULD DELETE","a8b_Black_Lamp_1989_Atari_GB_a","a8b_Black_Lamp_1989_Atari_GB","Dry Run",""
"a8b_Black_Lamp_1989","WOULD DELETE","a8b_Black_Lamp_1989_Atari_GB_cr_Burton_Bandit_t_k_file","a8b_Black_Lamp_1989_Atari_GB","Dry Run",""
"a8b_Black_Lamp_1989","WOULD DELETE","a8b_Black_Lamp_1989_Atari_GB_t_k_file","a8b_Black_Lamp_1989_Atari_GB","Dry Run",""
"a8b_Green_Beret_1986","WOULD DELETE","a8b_Green_Beret_1986_Imagine_GB_cr_N.A.P.O._t_a","a8b_Green_Beret_1986_Imagine_GB_cr_Bill_Castor_t","Dry Run",""
"a8b_Green_Beret_1986","WOULD DELETE","a8b_Green_Beret_1986_Imagine_GB_cr_N.A.P.O._t_k_file","a8b_Green_Beret_1986_Imagine_GB_cr_Bill_Castor_t","Dry Run",""
"a8b_Green_Beret_1986","WOULD DELETE","a8b_Green_Beret_1986_Imagine_GB_h_Steve_Zipp_t_k_file","a8b_Green_Beret_1986_Imagine_GB_cr_Bill_Castor_t","Dry Run",""
"a8b_Drol_1983_Broderbund","WOULD DELETE","a8b_Drol_1983_Broderbund_US_a","a8b_Drol_1983_Broderbund_US","Dry Run",""
"a8b_Drol_1983_Broderbund","WOULD DELETE","a8b_Drol_1983_Broderbund_US_m_color","a8b_Drol_1983_Broderbund_US","Dry Run",""
"a8b_Drol_1983_Broderbund","WOULD DELETE","a8b_Drol_1983_Broderbund_US_m_color_a","a8b_Drol_1983_Broderbund_US","Dry Run",""
"a8b_Drol_1983_Broderbund","WOULD DELETE","a8b_Drol_1983_Broderbund_US_m_color_a2","a8b_Drol_1983_Broderbund_US","Dry Run",""
"a8b_NATO_Commander_1983","WOULD DELETE","a8b_NATO_Commander_1983_MicroProse_US_a","a8b_NATO_Commander_1983_MicroProse_US","Dry Run",""
"a8b_NATO_Commander_1983","WOULD DELETE","a8b_NATO_Commander_1983_MicroProse_US_k_file","a8b_NATO_Commander_1983_MicroProse_US","Dry Run",""
"a8b_Spy_Hunter_1984","WOULD DELETE","a8b_Spy_Hunter_1984_Sega_US_cr_Yogi_k_file","a8b_Spy_Hunter_1984_Sega_US_cr_Yogi_a_k_file","Dry Run",""
"a8b_Spy_Hunter_1984","WOULD DELETE","a8b_Spy_Hunter_1984_Sega_US_h_Black_Dot_k_file","a8b_Spy_Hunter_1984_Sega_US_cr_Yogi_a_k_file","Dry Run",""
"a8b_Spy_Hunter_1984","WOULD DELETE","a8b_Spy_Hunter_1984_Sega_US_t_1_AHT_k_file","a8b_Spy_Hunter_1984_Sega_US_cr_Yogi_a_k_file","Dry Run",""
"a8b_World_Karate_Championship","WOULD DELETE","a8b_World_Karate_Championship_1986_Epyx_US_cr_N.A.P.O._a","a8b_World_Karate_Championship_1986_Epyx_US_cr_N.A.P.O","Dry Run",""
"a8b_World_Karate_Championship","WOULD DELETE","a8b_World_Karate_Championship_1986_Epyx_US_cr_N.A.P.O._a2","a8b_World_Karate_Championship_1986_Epyx_US_cr_N.A.P.O","Dry Run",""
"a8b_World_Karate_Championship","WOULD DELETE","a8b_World_Karate_Championship_1986_Epyx_US_cr_N.A.P.O._a3","a8b_World_Karate_Championship_1986_Epyx_US_cr_N.A.P.O","Dry Run",""
"a8b_World_Karate_Championship","WOULD DELETE","a8b_World_Karate_Championship_1986_Epyx_US_cr_N.A.P.O._a4","a8b_World_Karate_Championship_1986_Epyx_US_cr_N.A.P.O","Dry Run",""
"a8b_World_Karate_Championship","WOULD DELETE","a8b_World_Karate_Championship_1986_Epyx_US_cr_N.A.P.O._a5","a8b_World_Karate_Championship_1986_Epyx_US_cr_N.A.P.O","Dry Run",""
"a8b_World_Karate_Championship","WOULD DELETE","a8b_World_Karate_Championship_1986_Epyx_US_cr_N.A.P.O._title_k_file","a8b_World_Karate_Championship_1986_Epyx_US_cr_N.A.P.O","Dry Run",""
"a8b_World_Karate_Championship","WOULD DELETE","a8b_World_Karate_Championship_1986_Epyx_US_k_file","a8b_World_Karate_Championship_1986_Epyx_US_cr_N.A.P.O","Dry Run",""
"a8b_Danger_Ranger_1984","WOULD DELETE","a8b_Danger_Ranger_1984_Microdeal_GB_k_file","a8b_Danger_Ranger_1984_Microdeal_GB_a","Dry Run",""
"a8b_Gateway_to_Apshai","WOULD DELETE","a8b_Gateway_to_Apshai_1983_Epyx_US_a_k_file","a8b_Gateway_to_Apshai_1983_Epyx_US","Dry Run",""
"a8b_Gateway_to_Apshai","WOULD DELETE","a8b_Gateway_to_Apshai_1983_Epyx_US_k_file","a8b_Gateway_to_Apshai_1983_Epyx_US","Dry Run",""
"a8b_Serpentine_1982_Broderbund","WOULD DELETE","a8b_Serpentine_1982_Broderbund_US_k_file","a8b_Serpentine_1982_Broderbund_US_a_k_file","Dry Run",""
"a8b_Mr._Robot_and","WOULD DELETE","a8b_Mr._Robot_and_His_Robot_Factory_1983_Databyte_GB_req_OSb_k_file","a8b_Mr._Robot_and_His_Robot_Factory_1983_Databyte_GB_a_req_OSb","Dry Run",""
"a8b_Mr._Robot_and","WOULD DELETE","a8b_Mr._Robot_and_His_Robot_Factory_1983_Datamost_US_h_SOL","a8b_Mr._Robot_and_His_Robot_Factory_1983_Databyte_GB_a_req_OSb","Dry Run",""
"a8b_Mr._Robot_and","WOULD DELETE","a8b_Mr._Robot_and_His_Robot_Factory_1983_Datamost_US_h_Wizard","a8b_Mr._Robot_and_His_Robot_Factory_1983_Databyte_GB_a_req_OSb","Dry Run",""
"a8b_Mr._Robot_and","WOULD DELETE","a8b_Mr._Robot_and_His_Robot_Factory_1983_Datamost_US_no_sound","a8b_Mr._Robot_and_His_Robot_Factory_1983_Databyte_GB_a_req_OSb","Dry Run",""
"a8b_Mr._Robot_and","WOULD DELETE","a8b_Mr._Robot_and_His_Robot_Factory_1983_Datamost_US_t_1","a8b_Mr._Robot_and_His_Robot_Factory_1983_Databyte_GB_a_req_OSb","Dry Run",""
"a8b_Mr._Robot_and","WOULD DELETE","a8b_Mr._Robot_and_His_Robot_Factory_1983_Datamost_US_t_1_Wizard","a8b_Mr._Robot_and_His_Robot_Factory_1983_Databyte_GB_a_req_OSb","Dry Run",""
"a8b_Mr._Robot_and","WOULD DELETE","a8b_Mr._Robot_and_His_Robot_Factory_1986_Databyte_GB_h_Fah_Zbydo_k_file","a8b_Mr._Robot_and_His_Robot_Factory_1983_Databyte_GB_a_req_OSb","Dry Run",""
"a8b_Pastfinder_1984_Activision","WOULD DELETE","a8b_Pastfinder_1984_Activision_US_h_Steve_Bruce_noATR_k_file","a8b_Pastfinder_1984_Activision_US_h_Steve_Bruce_k_file","Dry Run",""
"a8b_Pastfinder_1984_Activision","WOULD DELETE","a8b_Pastfinder_1984_Activision_US_k_file","a8b_Pastfinder_1984_Activision_US_h_Steve_Bruce_k_file","Dry Run",""
"a8b_Galaxian_1982_Atari","WOULD DELETE","a8b_Galaxian_1982_Atari_US_k_file","a8b_Galaxian_1982_Atari_US_a_k_file","Dry Run",""
"a8b_Galaxian_1982_Atari","WOULD DELETE","a8b_Galaxian_1982_Atari_US_t","a8b_Galaxian_1982_Atari_US_a_k_file","Dry Run",""
"a8b_Escape_from_Doomworld","WOULD DELETE","a8b_Escape_from_Doomworld_1986_Red_Rat_Software_GB_h_Skaja_Soft_k_file","a8b_Escape_from_Doomworld_1986_Red_Rat_Software_GB","Dry Run",""
"a8b_Escape_from_Doomworld","WOULD DELETE","a8b_Escape_from_Doomworld_1986_Red_Rat_Software_GB_noATR_k_file","a8b_Escape_from_Doomworld_1986_Red_Rat_Software_GB","Dry Run",""
"a8b_Whistlers_Brother_1984","WOULD DELETE","a8b_Whistlers_Brother_1984_Broderbund_US_h_Tigersoft_k_file","a8b_Whistlers_Brother_1984_Broderbund_US","Dry Run",""
"a8b_Death_Race_1987","WOULD DELETE","a8b_Death_Race_1987_Atlantis_Software_GB_PAL","a8b_Death_Race_1987_Atlantis_Software_GB_h_Mr._Bacardi","Dry Run",""
"a8b_Mysterious_Adventure_08","WOULD DELETE","a8b_Mysterious_Adventure_08_Wizard_of_Akyrz_The_1982_Digital_Fantasia_GB_k_file","a8b_Mysterious_Adventure_08_Wizard_of_Akyrz_The_1982_Digital_Fantasia_GB","Dry Run",""
"a8b_Kennedy_Approach_1985","WOULD DELETE","a8b_Kennedy_Approach_1985_MicroProse_US_a","a8b_Kennedy_Approach_1985_MicroProse_US","Dry Run",""
"a8b_Kennedy_Approach_1985","WOULD DELETE","a8b_Kennedy_Approach_1985_MicroProse_US_a2","a8b_Kennedy_Approach_1985_MicroProse_US","Dry Run",""
"a8b_Kennedy_Approach_1985","WOULD DELETE","a8b_Kennedy_Approach_1985_MicroProse_US_no_replay","a8b_Kennedy_Approach_1985_MicroProse_US","Dry Run",""
"a8b_Kennedy_Approach_1985","WOULD DELETE","a8b_Kennedy_Approach_1985_MicroProse_US_no_title_screens_k_file","a8b_Kennedy_Approach_1985_MicroProse_US","Dry Run",""
"a8b_World_Soccer_1990","WOULD DELETE","a8b_World_Soccer_1990_Zeppelin_Games_GB_h_Tip_Top_Software_k_file","a8b_World_Soccer_1990_Zeppelin_Games_GB","Dry Run",""
"a8b_World_Soccer_1990","WOULD DELETE","a8b_World_Soccer_1990_Zeppelin_Games_GB_k_file","a8b_World_Soccer_1990_Zeppelin_Games_GB","Dry Run",""
"a8b_Silicon_Dreams_Trilogy","WOULD DELETE","a8b_Silicon_Dreams_Trilogy_1986_Rainbird_GB_a","a8b_Silicon_Dreams_Trilogy_1986_Rainbird_GB","Dry Run",""
"a8b_Aztec_Challenge_1982","WOULD DELETE","a8b_Aztec_Challenge_1982_Cosmi_US_k_file","a8b_Aztec_Challenge_1982_Cosmi_US_a_k_file","Dry Run",""
"a8b_Pitstop_1985_Value","WOULD DELETE","a8b_Pitstop_1985_Value_U_Line_US_a","a8b_Pitstop_1985_Value_U_Line_US","Dry Run",""
"a8b_Spiky_Harold_1986","WOULD DELETE","a8b_Spiky_Harold_1986_Firebird_GB_h_Spider_Man_Ebo_k_file","a8b_Spiky_Harold_1986_Firebird_GB_compressed_k_file","Dry Run",""
