"Action","FolderName","FromPath","ToPath","Year","Status"
"MOVE","zx_Impossible_Mission_1985_U.S._Gold","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Impossible_Mission_1985_U.S._Gold","..\thumbnails-deduped\1985\zx_Impossible_Mission_1985_U.S._Gold","1985","Success"
"MOVE","zx_Impossible_Mission_II_1988_U.S._Gold","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Impossible_Mission_II_1988_U.S._Gold","..\thumbnails-deduped\1988\zx_Impossible_Mission_II_1988_U.S._Gold","1988","Success"
"MOVE","zx_Incredible_Shrinking_Sphere_1989_Electric_Dreams_Software","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Incredible_Shrinking_Sphere_1989_Electric_Dreams_Software","..\thumbnails-deduped\1989\zx_Incredible_Shrinking_Sphere_1989_Electric_Dreams_Software","1989","Success"
"MOVE","zx_Indiana_Jones_and_the_Temple_of_Doom_1987_U.S._Gold_128K","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Indiana_Jones_and_the_Temple_of_Doom_1987_U.S._Gold_128K","..\thumbnails-deduped\1987\zx_Indiana_Jones_and_the_Temple_of_Doom_1987_U.S._Gold_128K","1987","Success"
"MOVE","zx_Indoor_Sports_1987_Advance_Software","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Indoor_Sports_1987_Advance_Software","..\thumbnails-deduped\1987\zx_Indoor_Sports_1987_Advance_Software","1987","Success"
"MOVE","zx_Infiltrator_1986_U.S._Gold","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Infiltrator_1986_U.S._Gold","..\thumbnails-deduped\1986\zx_Infiltrator_1986_U.S._Gold","1986","Success"
"MOVE","zx_Inheritance_The_1987_Infogrames_Part_1_of_3","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Inheritance_The_1987_Infogrames_Part_1_of_3","..\thumbnails-deduped\1987\zx_Inheritance_The_1987_Infogrames_Part_1_of_3","1987","Success"
"MOVE","zx_Insector_Hecti_in_The_Interchange_1991_Hi_Tec_Software_t_3","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Insector_Hecti_in_The_Interchange_1991_Hi_Tec_Software_t_3","..\thumbnails-deduped\1991\zx_Insector_Hecti_in_The_Interchange_1991_Hi_Tec_Software_t_3","1991","Success"
"MOVE","zx_Inside_Outing_1988_The_Edge_Software","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Inside_Outing_1988_The_Edge_Software","..\thumbnails-deduped\1988\zx_Inside_Outing_1988_The_Edge_Software","1988","Success"
"MOVE","zx_Inspector_Gadget_and_the_Circus_of_Fear_1987_Melbourne_House","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Inspector_Gadget_and_the_Circus_of_Fear_1987_Melbourne_House","..\thumbnails-deduped\1987\zx_Inspector_Gadget_and_the_Circus_of_Fear_1987_Melbourne_House","1987","Success"
"MOVE","zx_Intensity_1988_Firebird_Software","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Intensity_1988_Firebird_Software","..\thumbnails-deduped\1988\zx_Intensity_1988_Firebird_Software","1988","Success"
"MOVE","zx_Intergalactic_Cage_Match_1988_Entertainment_USA","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Intergalactic_Cage_Match_1988_Entertainment_USA","..\thumbnails-deduped\1988\zx_Intergalactic_Cage_Match_1988_Entertainment_USA","1988","Success"
"MOVE","zx_International_3D_Tennis_1990_Palace_Software_128K","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_International_3D_Tennis_1990_Palace_Software_128K","..\thumbnails-deduped\1990\zx_International_3D_Tennis_1990_Palace_Software_128K","1990","Success"
"MOVE","zx_International_5_a_Side_Football_1992_Zeppelin_Games","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_International_5_a_Side_Football_1992_Zeppelin_Games","..\thumbnails-deduped\1992\zx_International_5_a_Side_Football_1992_Zeppelin_Games","1992","Success"
"MOVE","zx_International_Football_1989_Cult_Games","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_International_Football_1989_Cult_Games","..\thumbnails-deduped\1989\zx_International_Football_1989_Cult_Games","1989","Success"
"MOVE","zx_International_Karate_1985_System_3_Software_Part_1_of_2","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_International_Karate_1985_System_3_Software_Part_1_of_2","..\thumbnails-deduped\1985\zx_International_Karate_1985_System_3_Software_Part_1_of_2","1985","Success"
"MOVE","zx_International_Karate_1987_System_3_Software","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_International_Karate_1987_System_3_Software","..\thumbnails-deduped\1987\zx_International_Karate_1987_System_3_Software","1987","Success"
"MOVE","zx_International_Manager_1986_DH_Games_Part_1_of_2","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_International_Manager_1986_DH_Games_Part_1_of_2","..\thumbnails-deduped\1986\zx_International_Manager_1986_DH_Games_Part_1_of_2","1986","Success"
"MOVE","zx_International_Rugby_Simulator_1988_Codemasters","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_International_Rugby_Simulator_1988_Codemasters","..\thumbnails-deduped\1988\zx_International_Rugby_Simulator_1988_Codemasters","1988","Success"
"MOVE","zx_International_Speedway_1988_Silverbird_Software","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_International_Speedway_1988_Silverbird_Software","..\thumbnails-deduped\1988\zx_International_Speedway_1988_Silverbird_Software","1988","Success"
"MOVE","zx_Into_the_Eagles_Nest_1987_Pandora","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Into_the_Eagles_Nest_1987_Pandora","..\thumbnails-deduped\1987\zx_Into_the_Eagles_Nest_1987_Pandora","1987","Success"
"MOVE","zx_Invasion_1987_Bulldog","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Invasion_1987_Bulldog","..\thumbnails-deduped\1987\zx_Invasion_1987_Bulldog","1987","Success"
"MOVE","zx_Island_of_Dr._Destructo_The_1987_Bulldog","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Island_of_Dr._Destructo_The_1987_Bulldog","..\thumbnails-deduped\1987\zx_Island_of_Dr._Destructo_The_1987_Bulldog","1987","Success"
"MOVE","zx_Isla_de_los_Secretos_La_1985_Les_Hogarth_es_128K","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Isla_de_los_Secretos_La_1985_Les_Hogarth_es_128K","..\thumbnails-deduped\1985\zx_Isla_de_los_Secretos_La_1985_Les_Hogarth_es_128K","1985","Success"
"MOVE","zx_Italia_90_World_Cup_Soccer_1989_Virgin_Games","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Italia_90_World_Cup_Soccer_1989_Virgin_Games","..\thumbnails-deduped\1989\zx_Italia_90_World_Cup_Soccer_1989_Virgin_Games","1989","Success"
"MOVE","zx_Its_a_Knockout_1986_Ocean","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Its_a_Knockout_1986_Ocean","..\thumbnails-deduped\1986\zx_Its_a_Knockout_1986_Ocean","1986","Success"
"MOVE","zx_Ivan_Ironman_Stewarts_Super_Off_Road_Racer_1990_Virgin_Games","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Ivan_Ironman_Stewarts_Super_Off_Road_Racer_1990_Virgin_Games","..\thumbnails-deduped\1990\zx_Ivan_Ironman_Stewarts_Super_Off_Road_Racer_1990_Virgin_Games","1990","Success"
"MOVE","zx_Iwo_Jima_1986_PSS","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Iwo_Jima_1986_PSS","..\thumbnails-deduped\1986\zx_Iwo_Jima_1986_PSS","1986","Success"
"MOVE","zx_I_Ball_1987_Firebird_Software","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_I_Ball_1987_Firebird_Software","..\thumbnails-deduped\1987\zx_I_Ball_1987_Firebird_Software","1987","Success"
"MOVE","zx_I_Ball_II_Quest_for_the_Past_1987_Firebird_Software","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_I_Ball_II_Quest_for_the_Past_1987_Firebird_Software","..\thumbnails-deduped\1987\zx_I_Ball_II_Quest_for_the_Past_1987_Firebird_Software","1987","Success"
"MOVE","zx_Jabato_1989_Aventuras_AD_es_Part_1_of_2","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Jabato_1989_Aventuras_AD_es_Part_1_of_2","..\thumbnails-deduped\1989\zx_Jabato_1989_Aventuras_AD_es_Part_1_of_2","1989","Success"
"MOVE","zx_Jack_and_the_Beanstalk_1984_Thor_Computer_Software","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Jack_and_the_Beanstalk_1984_Thor_Computer_Software","..\thumbnails-deduped\1984\zx_Jack_and_the_Beanstalk_1984_Thor_Computer_Software","1984","Success"
"MOVE","zx_Jack_Charltons_Match_Fishing_1985_Alligata_Software","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Jack_Charltons_Match_Fishing_1985_Alligata_Software","..\thumbnails-deduped\1985\zx_Jack_Charltons_Match_Fishing_1985_Alligata_Software","1985","Success"
"MOVE","zx_Jack_the_Nipper_1986_Gremlin_Graphics_Software","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Jack_the_Nipper_1986_Gremlin_Graphics_Software","..\thumbnails-deduped\1986\zx_Jack_the_Nipper_1986_Gremlin_Graphics_Software","1986","Success"
"MOVE","zx_Jack_the_Ripper_1987_CRL_Group_Part_1_of_3","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Jack_the_Ripper_1987_CRL_Group_Part_1_of_3","..\thumbnails-deduped\1987\zx_Jack_the_Ripper_1987_CRL_Group_Part_1_of_3","1987","Success"
"MOVE","zx_Jahangir_Khans_World_Championship_Squash_1991_Krisalis_Software_128K","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Jahangir_Khans_World_Championship_Squash_1991_Krisalis_Software_128K","..\thumbnails-deduped\1991\zx_Jahangir_Khans_World_Championship_Squash_1991_Krisalis_Software_128K","1991","Success"
"MOVE","zx_Jail_Break_1987_Konami","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Jail_Break_1987_Konami","..\thumbnails-deduped\1987\zx_Jail_Break_1987_Konami","1987","Success"
"MOVE","zx_Jai_Alai_1991_Opera_Soft_es","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Jai_Alai_1991_Opera_Soft_es","..\thumbnails-deduped\1991\zx_Jai_Alai_1991_Opera_Soft_es","1991","Success"
"MOVE","zx_Jaws_1989_Screen_7","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Jaws_1989_Screen_7","..\thumbnails-deduped\1989\zx_Jaws_1989_Screen_7","1989","Success"
"MOVE","zx_Jetsons_The_1992_Hi_Tec_Software_128K","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Jetsons_The_1992_Hi_Tec_Software_128K","..\thumbnails-deduped\1992\zx_Jetsons_The_1992_Hi_Tec_Software_128K","1992","Success"
"MOVE","zx_Jet_Bike_Simulator_Expert_1988_Codemasters_Plus","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Jet_Bike_Simulator_Expert_1988_Codemasters_Plus","..\thumbnails-deduped\1988\zx_Jet_Bike_Simulator_Expert_1988_Codemasters_Plus","1988","Success"
"MOVE","zx_Jet_Set_Willy_1984_Software_Projects","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Jet_Set_Willy_1984_Software_Projects","..\thumbnails-deduped\1984\zx_Jet_Set_Willy_1984_Software_Projects","1984","Success"
"MOVE","zx_Jewels_of_Babylon_The_1985_Interceptor_Micros_Software","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Jewels_of_Babylon_The_1985_Interceptor_Micros_Software","..\thumbnails-deduped\1985\zx_Jewels_of_Babylon_The_1985_Interceptor_Micros_Software","1985","Success"
"MOVE","zx_Jewels_of_Darkness_Trilogy_I_Colossal_Adventure_1983_Level_9_Computing","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Jewels_of_Darkness_Trilogy_I_Colossal_Adventure_1983_Level_9_Computing","..\thumbnails-deduped\1983\zx_Jewels_of_Darkness_Trilogy_I_Colossal_Adventure_1983_Level_9_Computing","1983","Success"
"MOVE","zx_Jimmys_Soccer_Manager_1991_Beyond_Belief","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Jimmys_Soccer_Manager_1991_Beyond_Belief","..\thumbnails-deduped\1991\zx_Jimmys_Soccer_Manager_1991_Beyond_Belief","1991","Success"
"MOVE","zx_Jocky_Wilsons_Compendium_of_Darts_1991_Zeppelin_Games","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Jocky_Wilsons_Compendium_of_Darts_1991_Zeppelin_Games","..\thumbnails-deduped\1991\zx_Jocky_Wilsons_Compendium_of_Darts_1991_Zeppelin_Games","1991","Success"
"MOVE","zx_Jocky_Wilsons_Darts_Challenge_1989_Zeppelin_Games","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Jocky_Wilsons_Darts_Challenge_1989_Zeppelin_Games","..\thumbnails-deduped\1989\zx_Jocky_Wilsons_Darts_Challenge_1989_Zeppelin_Games","1989","Success"
"MOVE","zx_Joe_Blade_1987_Players_Software","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Joe_Blade_1987_Players_Software","..\thumbnails-deduped\1987\zx_Joe_Blade_1987_Players_Software","1987","Success"
"MOVE","zx_Joe_Blade_II_1988_Players_Software","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Joe_Blade_II_1988_Players_Software","..\thumbnails-deduped\1988\zx_Joe_Blade_II_1988_Players_Software","1988","Success"
"MOVE","zx_Johnny_Reb_1983_MC_Lothlorien","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Johnny_Reb_1983_MC_Lothlorien","..\thumbnails-deduped\1983\zx_Johnny_Reb_1983_MC_Lothlorien","1983","Success"
"MOVE","zx_Johnny_Reb_II_1986_MC_Lothlorien","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Johnny_Reb_II_1986_MC_Lothlorien","..\thumbnails-deduped\1986\zx_Johnny_Reb_II_1986_MC_Lothlorien","1986","Success"
"MOVE","zx_Jonah_Barringtons_Squash_1985_New_Generation_Software","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Jonah_Barringtons_Squash_1985_New_Generation_Software","..\thumbnails-deduped\1985\zx_Jonah_Barringtons_Squash_1985_New_Generation_Software","1985","Success"
"MOVE","zx_Jonny_Quest_in_Doctor_Zins_Underworld_1991_Hi_Tec_Software_128K","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Jonny_Quest_in_Doctor_Zins_Underworld_1991_Hi_Tec_Software_128K","..\thumbnails-deduped\1991\zx_Jonny_Quest_in_Doctor_Zins_Underworld_1991_Hi_Tec_Software_128K","1991","Success"
"MOVE","zx_Jungle_Trouble_1983_Durell_Software_16K","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Jungle_Trouble_1983_Durell_Software_16K","..\thumbnails-deduped\1983\zx_Jungle_Trouble_1983_Durell_Software_16K","1983","Success"
"MOVE","zx_Kane_1986_Mastertronic","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Kane_1986_Mastertronic","..\thumbnails-deduped\1986\zx_Kane_1986_Mastertronic","1986","Success"
"MOVE","zx_Kat_Trap_1987_Streetwise","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Kat_Trap_1987_Streetwise","..\thumbnails-deduped\1987\zx_Kat_Trap_1987_Streetwise","1987","Success"
"MOVE","zx_Kayleth_1986_Adventuresoft_UK","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Kayleth_1986_Adventuresoft_UK","..\thumbnails-deduped\1986\zx_Kayleth_1986_Adventuresoft_UK","1986","Success"
"MOVE","zx_Kendo_Warrior_1989_Byte_Back","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Kendo_Warrior_1989_Byte_Back","..\thumbnails-deduped\1989\zx_Kendo_Warrior_1989_Byte_Back","1989","Success"
"MOVE","zx_Kenny_Dalglish_Soccer_Manager_1990_Impressions_Software","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Kenny_Dalglish_Soccer_Manager_1990_Impressions_Software","..\thumbnails-deduped\1990\zx_Kenny_Dalglish_Soccer_Manager_1990_Impressions_Software","1990","Success"
"MOVE","zx_Kentilla_1984_Micromega","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Kentilla_1984_Micromega","..\thumbnails-deduped\1984\zx_Kentilla_1984_Micromega","1984","Success"
"MOVE","zx_Kentucky_Racing_1991_Alternative_Software","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Kentucky_Racing_1991_Alternative_Software","..\thumbnails-deduped\1991\zx_Kentucky_Racing_1991_Alternative_Software","1991","Success"
"MOVE","zx_Ket_Trilogy_III_The_Final_Mission_1984_Incentive_Software","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Ket_Trilogy_III_The_Final_Mission_1984_Incentive_Software","..\thumbnails-deduped\1984\zx_Ket_Trilogy_III_The_Final_Mission_1984_Incentive_Software","1984","Success"
"MOVE","zx_Ket_Trilogy_II_Temple_of_Vran_1984_Incentive_Software","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Ket_Trilogy_II_Temple_of_Vran_1984_Incentive_Software","..\thumbnails-deduped\1984\zx_Ket_Trilogy_II_Temple_of_Vran_1984_Incentive_Software","1984","Success"
"MOVE","zx_Ket_Trilogy_I_Mountains_of_Ket_1983_Incentive_Software","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Ket_Trilogy_I_Mountains_of_Ket_1983_Incentive_Software","..\thumbnails-deduped\1983\zx_Ket_Trilogy_I_Mountains_of_Ket_1983_Incentive_Software","1983","Success"
"MOVE","zx_KGB_Super_Spy_1989_Codemasters","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_KGB_Super_Spy_1989_Codemasters","..\thumbnails-deduped\1989\zx_KGB_Super_Spy_1989_Codemasters","1989","Success"
"MOVE","zx_Kick_Box_Vigilante_1991_Zeppelin_Games","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Kick_Box_Vigilante_1991_Zeppelin_Games","..\thumbnails-deduped\1991\zx_Kick_Box_Vigilante_1991_Zeppelin_Games","1991","Success"
"MOVE","zx_Kick_Off_1989_Anco_Software","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Kick_Off_1989_Anco_Software","..\thumbnails-deduped\1989\zx_Kick_Off_1989_Anco_Software","1989","Success"
"MOVE","zx_Kick_Off_2_1990_Anco_Software_128K","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Kick_Off_2_1990_Anco_Software_128K","..\thumbnails-deduped\1990\zx_Kick_Off_2_1990_Anco_Software_128K","1990","Success"
"MOVE","zx_Kikstart_2_1988_Mastertronic","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Kikstart_2_1988_Mastertronic","..\thumbnails-deduped\1988\zx_Kikstart_2_1988_Mastertronic","1988","Success"
"MOVE","zx_Kindercomp_1984_Spinnaker_Software","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Kindercomp_1984_Spinnaker_Software","..\thumbnails-deduped\1984\zx_Kindercomp_1984_Spinnaker_Software","1984","Success"
"MOVE","zx_Kinetik_1987_Firebird_Software","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Kinetik_1987_Firebird_Software","..\thumbnails-deduped\1987\zx_Kinetik_1987_Firebird_Software","1987","Success"
"MOVE","zx_Klax_1990_Domark_128K","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Klax_1990_Domark_128K","..\thumbnails-deduped\1990\zx_Klax_1990_Domark_128K","1990","Success"
"MOVE","zx_Knightmare_1987_Activision","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Knightmare_1987_Activision","..\thumbnails-deduped\1987\zx_Knightmare_1987_Activision","1987","Success"
"MOVE","zx_Knight_Orc_Part_1_Loosed_Orc_1987_Rainbird_Software_128K","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Knight_Orc_Part_1_Loosed_Orc_1987_Rainbird_Software_128K","..\thumbnails-deduped\1987\zx_Knight_Orc_Part_1_Loosed_Orc_1987_Rainbird_Software_128K","1987","Success"
"MOVE","zx_Knight_Tyme_1986_Mastertronic_Added_Dimension_128K_Magic_Knight_3","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Knight_Tyme_1986_Mastertronic_Added_Dimension_128K_Magic_Knight_3","..\thumbnails-deduped\1986\zx_Knight_Tyme_1986_Mastertronic_Added_Dimension_128K_Magic_Knight_3","1986","Success"
"MOVE","zx_Knockout_1985_Alligata_Software_Part_1_of_2","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Knockout_1985_Alligata_Software_Part_1_of_2","..\thumbnails-deduped\1985\zx_Knockout_1985_Alligata_Software_Part_1_of_2","1985","Success"
"MOVE","zx_Knuckle_Busters_1987_Melbourne_House","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Knuckle_Busters_1987_Melbourne_House","..\thumbnails-deduped\1987\zx_Knuckle_Busters_1987_Melbourne_House","1987","Success"
"MOVE","zx_Kobyashi_Naru_1987_Mastertronic","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Kobyashi_Naru_1987_Mastertronic","..\thumbnails-deduped\1987\zx_Kobyashi_Naru_1987_Mastertronic","1987","Success"
"MOVE","zx_Kokotoni_Wilf_1984_Elite_Systems","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Kokotoni_Wilf_1984_Elite_Systems","..\thumbnails-deduped\1984\zx_Kokotoni_Wilf_1984_Elite_Systems","1984","Success"
"MOVE","zx_Konamis_Ping_Pong_1986_Imagine_Software","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Konamis_Ping_Pong_1986_Imagine_Software","..\thumbnails-deduped\1986\zx_Konamis_Ping_Pong_1986_Imagine_Software","1986","Success"
"MOVE","zx_Kong_1983_Anirog_Software","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Kong_1983_Anirog_Software","..\thumbnails-deduped\1983\zx_Kong_1983_Anirog_Software","1983","Success"
"MOVE","zx_Kong_2_Kong_Strikes_Back_1985_Ocean","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Kong_2_Kong_Strikes_Back_1985_Ocean","..\thumbnails-deduped\1985\zx_Kong_2_Kong_Strikes_Back_1985_Ocean","1985","Success"
"MOVE","zx_Koronis_Rift_1987_Activision","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Koronis_Rift_1987_Activision","..\thumbnails-deduped\1987\zx_Koronis_Rift_1987_Activision","1987","Success"
"MOVE","zx_Kosmic_Kanga_1984_Micromania","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Kosmic_Kanga_1984_Micromania","..\thumbnails-deduped\1984\zx_Kosmic_Kanga_1984_Micromania","1984","Success"
"MOVE","zx_Krakout_1987_Gremlin_Graphics_Software","C:\Users\grant\projects\C64-Museum\thumbnails-deduped\zx_Krakout_1987_Gremlin_Graphics_Software","..\thumbnails-deduped\1987\zx_Krakout_1987_Gremlin_Graphics_Software","1987","Success"
